acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.7998750000000001,"[0.741875, 0.733125, 0.885, 0.691875, 0.9475]",0.44740526741370557,0.0,0.0,0.0,0.19927323516122408,"[0.13417190775681312, 0.06153846153846137, 0.05154639175257687, 0.7491094147582691, 0.0]",0.44740526741370557,0.0001,0.29880516192068585,"[0.367816091954023, 0.3333333333333333, 0.07692307692307693, 0.7159533073929961, 0.0]",0.18803897387488205,"[0.08205128205128205, 0.03389830508474576, 0.03875968992248062, 0.7854855923159018, 0.0]",train,pretrain
0.8175000000000001,"[0.775, 0.6925, 0.935, 0.7225, 0.9625]",0.39919387474656104,0.0,0.0,0.0,0.20725877717363028,"[0.0816326530612243, 0.18543046357615856, 0.0, 0.7692307692307686, 0.0]",0.39919387474656104,0.0001,0.3145537757437071,"[0.3999999999999999, 0.3684210526315789, 0.0, 0.8043478260869565, 0.0]",0.18128002871859303,"[0.045454545454545456, 0.12389380530973451, 0.0, 0.7370517928286853, 0.0]",valid,pretrain
0.8045,"[0.75375, 0.726875, 0.929375, 0.66375, 0.94875]",0.43707301989197733,0.0,0.0,1.0,0.19257043116598788,"[0.12831858407079622, 0.06823027718550087, 0.0, 0.719791666666666, 0.046511627906976286]",0.43707301989197733,0.0001,0.29987351057713274,"[0.42028985507246375, 0.3137254901960784, 0.0, 0.698685540950455, 0.06666666666666667]",0.17838449757706124,"[0.07571801566579635, 0.03827751196172249, 0.0, 0.7422126745435016, 0.03571428571428571]",train,pretrain
0.8185,"[0.7625, 0.735, 0.9325, 0.705, 0.9575]",0.41962471455335615,0.0,0.0,1.0,0.2158806941328339,"[0.2519685039370075, 0.08620689655172391, 0.0, 0.741228070175438, 0.0]",0.41962471455335615,0.0001,0.3196078431372549,"[0.5, 0.3333333333333333, 0.0, 0.7647058823529411, 0.0]",0.18741498785936825,"[0.16842105263157894, 0.04950495049504951, 0.0, 0.7191489361702128, 0.0]",valid,pretrain
0.8082499999999999,"[0.756875, 0.729375, 0.918125, 0.696875, 0.94]",0.4417259680107236,0.0,0.0,2.0,0.20088752147817868,"[0.18105263157894702, 0.08067940552016965, 0.0, 0.7427055702917768, 0.0]",0.4417259680107236,0.0001,0.2917271579841517,"[0.3944954128440367, 0.34545454545454546, 0.0, 0.7186858316221766, 0.0]",0.18630916086097296,"[0.11748633879781421, 0.04567307692307692, 0.0, 0.7683863885839737, 0.0]",train,pretrain
0.8099999999999999,"[0.745, 0.72, 0.945, 0.6975, 0.9425]",0.41163522750139236,0.0,0.0,2.0,0.19170710280856762,"[0.1904761904761901, 0.017543859649122785, 0.0, 0.7505154639175252, 0.0]",0.41163522750139236,0.0001,0.4291803278688523,"[0.4, 0.9999999999999989, 0.0, 0.7459016393442623, 0.0]",0.17780725590276503,"[0.125, 0.008849557522123894, 0.0, 0.7551867219917012, 0.0]",valid,pretrain
0.793375,"[0.743125, 0.714375, 0.91625, 0.663125, 0.93]",0.44912642762064936,0.0,0.0,3.0,0.1921783463003401,"[0.10065645514223165, 0.07302231237322489, 0.04285714285714265, 0.7268119614799792, 0.01754385964912234]",0.44912642762064936,0.0001,0.2812193542312845,"[0.2839506172839506, 0.23376623376623376, 0.17647058823529413, 0.6880998080614203, 0.023809523809523808]",0.182571642225561,"[0.061170212765957445, 0.04326923076923077, 0.024390243902439025, 0.7701396348012889, 0.013888888888888888]",train,pretrain
0.833,"[0.775, 0.72, 0.94, 0.7525, 0.9775]",0.387777579203248,0.0,0.0,3.0,0.23877095901809836,"[0.1666666666666664, 0.01754385964912274, 0.0, 0.8278260869565212, 0.1818181818181815]",0.387777579203248,0.0001,0.4112499999999999,"[0.5625, 0.24999999999999994, 0.0, 0.74375, 0.4999999999999998]",0.23027228809837505,"[0.09782608695652174, 0.00909090909090909, 0.0, 0.9333333333333333, 0.11111111111111109]",valid,pretrain
0.8088749999999999,"[0.754375, 0.725625, 0.92625, 0.6725, 0.965625]",0.43630400374531747,0.0,0.0,4.0,0.1963646229880449,"[0.15483870967741903, 0.09109730848861264, 0.0, 0.735887096774193, 0.0]",0.43630400374531747,0.0001,0.29202019311682176,"[0.3564356435643564, 0.39285714285714285, 0.0, 0.7108081791626095, 0.0]",0.18264475302349809,"[0.0989010989010989, 0.05152224824355972, 0.0, 0.7628004179728317, 0.0]",train,pretrain
0.828,"[0.77, 0.7325, 0.9225, 0.75, 0.965]",0.3964875012636185,0.0,0.0,4.0,0.21216636417464235,"[0.13207547169811304, 0.018348623853210923, 0.0, 0.7854077253218879, 0.12499999999999985]",0.3964875012636185,0.0001,0.5377586206896549,"[0.6999999999999998, 0.19999999999999996, 0.0, 0.7887931034482759, 0.9999999999999989]",0.18625,"[0.07291666666666667, 0.009615384615384616, 0.0, 0.782051282051282, 0.06666666666666665]",valid,pretrain
